2022/6/10 23:42;547272139.83;15.45;18.00;22.29;21.51;14.87;19.98;643.58;968.92;1500.00;1450.00;0.00;0.00;0.00;0.00;0.42;1.00;0.00;
2022/6/10 23:53;548047190.75;15.35;17.94;22.15;19.39;14.70;19.79;570.63;1006.38;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 0:4;548711547.75;15.18;17.93;21.99;19.28;14.53;19.57;603.88;1005.38;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 0:15;549375906.75;15.00;17.89;21.89;19.12;14.30;19.37;597.25;1006.50;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 0:26;550040266.38;14.83;17.87;21.81;18.96;14.10;19.18;645.38;1006.13;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 0:38;550704625.50;14.65;17.82;21.77;18.82;13.92;19.05;552.25;1005.50;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 0:49;551368984.88;14.49;17.81;21.71;18.66;13.77;18.90;541.13;1007.00;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 1:0;552033344.75;14.33;17.77;21.67;18.55;13.61;18.75;555.25;1007.13;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 1:11;552697706.00;14.20;17.73;21.62;18.38;13.45;18.60;589.50;1006.75;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 1:22;553362068.88;14.07;17.68;21.56;18.24;13.36;18.45;511.25;1006.75;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 1:33;554026433.25;13.93;17.67;21.53;18.09;13.23;18.29;702.25;1007.00;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 1:44;554690799.25;13.78;17.62;21.49;17.90;12.98;18.12;566.00;1007.00;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 1:55;555355167.75;13.62;17.59;21.43;17.76;12.84;17.99;574.75;1006.88;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 2:6;556019536.88;13.50;17.56;21.37;17.58;12.72;17.88;579.63;1006.63;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 2:17;556683907.13;13.37;17.53;21.34;17.46;12.61;17.71;578.38;1006.38;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 2:28;557348278.75;13.26;17.50;21.31;17.27;12.45;17.59;581.38;1005.75;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 2:39;558012652.13;13.15;17.46;21.27;17.14;12.37;17.45;535.38;1004.25;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 2:50;558677025.00;13.03;17.43;21.21;17.01;12.23;17.33;665.38;999.88;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 3:2;559341398.63;12.91;17.39;21.17;16.81;12.11;17.20;597.38;989.88;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 3:13;560005774.38;12.81;17.35;21.14;16.68;12.00;17.05;564.13;960.13;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 3:24;560670151.00;12.71;17.31;21.08;16.53;11.84;16.97;476.75;901.63;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 3:35;561334528.75;12.61;17.29;21.05;16.38;11.78;16.83;577.50;820.50;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 3:46;561998906.50;12.53;17.25;21.00;16.27;11.72;16.70;629.50;719.38;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 3:57;562663285.88;12.47;17.21;20.95;16.16;11.68;16.55;518.00;603.75;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 4:8;563327664.13;12.43;17.18;20.93;16.02;11.71;16.43;594.63;500.38;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 4:19;563992043.38;12.45;17.14;20.87;15.87;11.75;16.34;522.63;413.88;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 4:30;564656421.50;12.52;17.12;20.84;15.77;11.78;16.25;510.25;344.75;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 4:41;565320799.25;12.59;17.06;20.81;15.67;11.85;16.12;543.63;302.13;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 4:52;565985177.13;12.69;17.05;20.79;15.53;12.00;16.05;579.00;268.38;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 5:3;566649552.88;12.89;17.01;20.75;15.44;12.31;15.99;649.88;251.75;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 5:14;567313925.63;13.12;16.99;20.75;15.38;12.59;15.91;559.75;233.25;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 5:26;567978295.63;13.43;16.93;20.75;15.25;13.08;15.89;607.00;216.50;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 5:37;568642656.88;13.82;16.92;20.75;15.24;16.18;15.84;555.38;194.38;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 5:48;569306999.25;14.51;16.87;20.77;15.30;16.15;15.81;498.38;153.00;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 5:59;569971346.38;15.51;16.86;20.82;15.37;16.32;15.86;595.50;139.63;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 6:10;570635688.00;16.86;16.83;20.88;15.46;17.03;15.92;560.63;141.50;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 6:21;571300027.88;18.64;16.81;20.97;15.56;16.60;15.98;558.38;132.63;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 6:32;571964365.13;20.34;16.80;21.08;15.71;17.18;16.11;441.38;123.25;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 6:43;572628700.00;21.56;16.79;21.24;15.85;17.63;16.28;659.63;113.88;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 6:54;573293031.13;22.77;16.78;21.42;16.02;18.23;16.45;585.88;117.25;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 7:5;573957356.00;23.63;16.78;21.57;16.23;18.70;16.66;599.38;168.25;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 7:16;574621674.75;24.43;16.78;21.74;16.49;19.65;16.95;619.00;239.63;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 7:27;575285988.75;24.66;16.80;21.86;16.73;20.06;17.27;555.50;142.75;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 7:38;575950298.75;24.48;16.81;21.98;16.95;20.65;17.52;496.00;146.50;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 7:50;576614601.88;24.51;16.81;22.09;17.25;21.67;17.77;574.38;168.88;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 8:1;577278902.75;24.79;16.82;22.18;17.48;21.87;18.08;579.25;139.13;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 8:12;577942859.38;25.32;16.87;22.30;17.77;22.43;18.39;530.63;108.63;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 8:23;578605830.50;26.31;16.88;22.42;18.06;21.95;18.70;558.50;94.88;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 8:34;579268768.75;26.15;16.92;22.52;18.31;21.86;18.99;588.00;165.38;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 8:45;579931706.50;26.14;16.94;22.60;18.56;21.96;19.29;606.63;132.75;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 8:56;580594644.50;26.00;17.00;22.71;18.81;21.67;19.55;541.38;125.63;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 9:7;581257586.13;25.33;17.03;22.77;19.02;21.43;19.77;613.63;161.63;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 9:18;581921133.50;24.74;17.06;22.80;19.16;21.43;20.01;523.00;107.63;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 9:29;582585360.13;24.88;17.12;22.86;19.33;21.79;20.24;538.13;120.88;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 9:40;583248524.00;25.29;17.16;22.92;19.48;21.80;20.42;675.13;192.88;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 9:51;583911916.88;24.86;17.18;22.94;19.66;21.75;20.59;541.75;127.38;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 10:2;584575305.13;26.11;17.25;23.02;19.79;22.90;20.81;595.88;60.75;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 10:13;585238234.63;27.63;17.27;23.10;20.05;22.80;21.01;570.75;51.13;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 10:24;585901165.38;27.48;17.32;23.18;20.30;22.48;21.20;591.63;52.75;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 10:35;586564097.75;26.78;17.36;23.24;20.44;22.27;21.40;575.50;67.13;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 10:46;587227070.00;25.37;17.40;23.25;20.54;21.65;21.55;573.25;87.88;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 10:58;587891031.75;24.06;17.43;23.25;20.64;20.94;21.61;610.38;102.25;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 11:9;588555337.75;22.98;17.49;23.24;20.71;20.58;21.69;584.63;129.13;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 11:20;589228670.67;22.71;17.52;23.20;20.72;20.72;21.72;584.78;115.11;1500.00;1450.00;0.00;0.00;0.78;0.00;0.00;1.00;0.00;
2022/6/11 11:31;589881865.75;22.74;17.56;23.19;20.70;20.55;21.71;542.25;122.25;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 11:42;590546173.00;23.13;17.57;23.19;20.73;20.93;21.74;596.50;155.50;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 11:53;591210477.63;23.74;17.62;23.23;20.77;21.22;21.80;555.13;119.25;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 12:4;591874781.00;24.10;17.63;23.25;20.83;21.26;21.82;616.25;174.75;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 12:15;592539084.75;23.87;17.67;23.25;20.91;20.78;21.87;546.00;140.38;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 12:26;593203390.13;23.37;17.68;23.25;20.94;20.75;21.86;561.38;146.50;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 12:37;593867617.38;24.65;17.70;23.27;21.02;21.94;21.93;566.00;76.38;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 12:48;594530778.13;27.32;17.74;23.36;21.11;22.09;22.09;572.63;96.63;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 12:59;595193713.13;26.82;17.75;23.41;21.28;21.71;22.21;596.50;51.50;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 13:10;595856648.75;26.71;17.78;23.46;21.40;21.92;22.33;577.50;44.75;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 13:23;596543909.38;30.87;17.81;23.59;21.60;23.42;22.56;495.50;47.38;1411.00;1345.75;0.50;0.50;0.00;0.00;0.00;1.00;0.00;
2022/6/11 13:35;597296043.00;37.05;17.84;23.79;21.86;23.82;22.78;536.71;26.86;839.86;775.43;1.00;1.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 13:47;598002181.33;34.76;17.87;23.92;19.31;24.17;23.01;639.44;19.33;214.67;149.00;1.00;1.00;0.00;0.33;0.67;1.00;0.00;
2022/6/11 13:58;598688983.38;34.47;17.92;23.91;16.38;23.88;23.25;585.88;27.63;0.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 14:9;599367768.58;30.21;17.94;23.80;16.83;22.54;23.35;580.08;51.92;0.00;0.00;1.00;1.00;0.08;0.00;0.00;1.00;0.00;
2022/6/11 14:20;600059866.00;27.09;17.99;23.66;17.10;22.34;23.41;586.38;53.25;0.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 14:32;600722791.75;26.25;18.01;23.59;17.40;22.25;23.35;585.88;51.13;0.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 14:43;601385718.25;26.45;18.05;23.56;17.63;22.45;23.48;582.50;37.38;0.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 14:54;602048644.13;27.65;18.06;23.55;17.97;22.64;23.50;582.50;32.75;0.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 15:5;602711569.50;28.29;18.09;23.56;18.28;22.91;23.55;588.13;29.75;0.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 15:16;603374495.25;28.35;18.12;23.56;18.62;23.13;23.47;583.75;44.13;0.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 15:27;604037421.00;28.09;18.12;23.57;18.93;23.27;23.56;579.88;35.50;0.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 15:38;604700347.00;29.33;18.13;23.62;19.20;23.73;23.63;582.88;41.75;0.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 15:49;605363272.75;28.34;18.18;23.61;19.48;23.00;23.70;580.13;51.13;0.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 16:0;606026198.38;27.58;18.17;23.62;19.72;23.09;23.67;588.25;47.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 16:11;606689124.38;27.54;18.18;23.62;19.93;23.12;23.68;584.88;31.88;0.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 16:22;607352049.63;28.03;18.20;23.62;20.17;23.23;23.66;577.63;34.00;0.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 16:33;608014975.25;26.98;18.23;23.61;20.52;23.13;23.70;584.75;29.38;0.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 16:45;608677299.50;26.80;18.25;23.63;20.84;24.22;23.60;586.40;29.10;0.00;0.00;1.00;1.00;0.20;0.00;0.00;1.00;0.00;
2022/6/11 16:56;609374218.13;26.56;18.25;23.63;21.08;24.16;23.47;582.25;56.25;0.00;0.00;1.00;1.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 17:7;610069982.44;25.94;18.26;23.61;21.26;24.03;23.60;587.44;47.11;0.00;0.00;1.00;1.00;0.00;0.00;0.11;1.00;0.00;
2022/6/11 17:19;610738805.38;25.36;18.28;23.57;16.29;23.59;23.40;587.63;39.63;0.00;0.00;1.00;1.00;0.00;0.00;0.38;1.00;0.00;
2022/6/11 17:30;611405951.14;24.60;18.28;23.28;15.31;23.47;23.41;582.00;41.43;192.86;186.43;1.00;1.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 17:42;612122030.86;24.31;18.31;23.10;15.64;23.69;23.35;584.14;45.14;792.86;766.43;1.00;1.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 17:54;612857462.13;24.32;18.30;23.03;15.92;23.30;23.29;580.50;58.13;1387.50;1377.50;0.50;0.25;0.00;0.00;0.00;1.00;0.00;
2022/6/11 18:5;613530268.13;24.48;18.31;23.00;16.15;22.84;23.20;580.88;88.25;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 18:16;614194560.00;24.17;18.30;23.00;16.38;22.19;23.06;582.63;136.75;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 18:27;614858854.25;23.45;18.30;23.00;16.58;22.07;22.98;584.75;118.63;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 18:38;615523148.88;23.25;18.30;23.05;16.78;22.26;22.97;578.38;97.75;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 18:49;616187443.75;23.08;18.31;23.05;16.97;22.15;23.02;577.25;127.25;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 19:0;616851739.25;22.41;18.30;23.06;17.11;21.59;22.80;579.50;141.25;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 19:12;617516042.13;21.58;18.31;23.06;17.25;20.96;22.87;576.75;147.63;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 19:23;618180348.25;20.92;18.30;23.05;17.33;20.34;22.66;581.00;206.00;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 19:34;618844658.75;20.36;18.30;23.00;17.42;20.33;22.53;585.50;270.38;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 19:45;619508969.50;20.23;18.30;23.00;17.53;20.27;22.45;580.25;302.13;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 19:56;620173282.00;20.20;18.30;23.00;17.61;20.04;22.32;574.88;315.88;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 20:8;620885696.64;20.06;18.29;22.96;17.68;19.55;22.17;586.73;391.36;1500.00;1450.00;0.00;0.00;0.36;0.00;0.00;1.00;0.00;
2022/6/11 20:19;621546909.88;19.86;18.29;22.94;17.72;19.23;22.06;582.50;441.00;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 20:30;622211230.63;19.59;18.26;22.94;17.77;18.98;22.00;586.88;473.88;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 20:41;622875552.63;19.34;18.25;22.91;17.80;18.83;21.78;586.38;460.38;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 20:52;623539878.13;18.96;18.25;22.87;17.85;17.65;21.62;583.13;527.75;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 21:3;624204212.63;18.38;18.25;22.82;17.85;16.79;21.47;577.38;589.13;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 21:14;624868548.25;17.97;18.23;22.77;17.81;16.59;21.37;580.38;761.25;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 21:25;625532884.75;17.70;18.21;22.73;17.79;16.55;21.19;581.13;792.88;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 21:36;626197221.63;17.49;18.18;22.69;17.78;16.38;21.05;584.25;850.38;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 21:47;626861559.50;17.30;18.18;22.64;17.78;16.47;20.90;580.88;930.13;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 21:58;627525897.88;17.20;18.17;22.60;17.73;16.34;20.73;579.88;965.88;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 22:10;628190237.25;17.11;18.13;22.56;17.75;16.23;20.63;579.50;989.50;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 22:21;628854578.13;17.00;18.12;22.51;17.73;16.05;20.46;579.75;998.88;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 22:32;629518921.88;16.84;18.10;22.48;17.67;15.95;20.30;583.75;996.88;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 22:43;630183266.25;16.71;18.07;22.44;17.65;15.95;20.15;582.63;1006.38;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 22:54;630847611.00;16.63;18.06;22.37;17.63;15.98;20.04;588.38;1005.25;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 23:5;631511956.38;16.62;18.03;22.33;17.54;16.04;19.90;586.25;1006.00;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 23:16;632176301.00;16.61;18.00;22.31;17.56;15.96;19.80;582.00;1007.75;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 23:27;632840646.00;16.57;18.00;22.29;17.53;16.02;19.72;582.50;1007.50;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 23:38;633504990.25;16.59;17.95;22.25;17.47;16.06;19.59;590.25;973.25;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/11 23:49;634169335.13;16.61;17.93;22.23;17.41;16.07;19.48;575.75;1007.75;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 0:0;634833679.63;16.57;17.92;22.19;17.41;16.02;19.41;576.63;1002.38;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 0:11;635498024.38;16.55;17.89;22.18;17.38;16.01;19.30;578.13;999.38;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 0:22;636162369.88;16.56;17.87;22.13;17.32;16.01;19.23;578.63;1007.50;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 0:34;636826715.13;16.56;17.86;22.12;17.29;15.98;19.12;575.00;1007.50;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 0:45;637491060.88;16.56;17.82;22.09;17.26;16.03;19.04;575.13;1007.88;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 0:56;638155406.13;16.56;17.81;22.06;17.24;16.07;18.98;581.63;1007.88;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 1:7;638793536.71;16.56;17.80;22.04;17.23;16.00;18.90;585.71;1007.71;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 1:18;639484096.50;16.50;17.77;22.02;17.19;16.02;18.83;574.88;1007.13;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 1:29;640148441.13;16.50;17.75;22.00;17.14;15.92;18.74;582.25;1007.63;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 1:40;640812787.25;16.48;17.73;22.00;17.11;15.80;18.70;584.75;1007.75;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 1:51;641477132.75;16.39;17.69;21.95;17.09;15.80;18.62;582.00;1007.38;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 2:2;642141478.00;16.32;17.68;21.94;17.07;15.79;18.55;589.00;1007.38;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 2:13;642805825.00;16.28;17.67;21.93;16.99;15.78;18.49;587.50;1007.75;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 2:24;643470170.75;16.25;17.65;21.90;16.98;15.78;18.46;589.38;1007.50;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 2:35;644134517.00;16.22;17.62;21.87;16.93;15.81;18.41;590.63;1006.50;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 2:46;644798864.00;16.20;17.62;21.86;16.87;15.75;18.33;592.75;1004.13;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 2:58;645463211.25;16.21;17.59;21.82;16.84;15.73;18.30;586.50;1002.75;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 3:9;646127559.75;16.21;17.57;21.81;16.80;15.55;18.22;590.63;991.50;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 3:20;646791909.13;16.18;17.56;21.81;16.76;15.51;18.14;596.50;971.13;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 3:31;647456258.25;16.14;17.54;21.79;16.75;15.55;18.15;588.25;935.50;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 3:42;648120607.50;16.06;17.52;21.76;16.72;15.59;18.08;592.25;864.25;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 3:53;648784956.88;16.06;17.50;21.75;16.70;15.51;18.01;589.50;689.75;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 4:4;649449306.13;16.08;17.50;21.74;16.67;15.54;17.95;585.13;517.13;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 4:15;650113655.25;16.09;17.47;21.70;16.63;15.55;17.91;594.00;431.75;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 4:26;650778004.00;16.16;17.45;21.70;16.61;15.64;17.89;595.25;348.88;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 4:37;651442353.25;16.20;17.43;21.69;16.58;15.62;17.87;594.38;355.13;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 4:48;652106703.00;16.26;17.43;21.69;16.60;15.52;17.83;585.50;343.75;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
2022/6/12 4:59;652771052.63;16.31;17.42;21.69;16.54;15.48;17.79;589.50;347.25;1500.00;1450.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;
