2022/07/24 11:11:25;rst;Test ;19023;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:11:27;rst;Test ;20785;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:11:29;rst;Test ;22546;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:11:31;rst;Test ;24307;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:11:32;rst;Test ;26070;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:11:34;rst;Test ;27831;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:11:36;rst;Test ;29592;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:11:38;rst;Test ;31353;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:11:40;rst;Test ;33115;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:11:41;rst;Test ;34876;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:11:43;rst;Test ;36637;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:11:45;rst;Test ;38398;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:11:47;rst;Test ;40161;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:11:48;rst;Test ;41922;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:11:50;rst;Test ;43683;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:11:52;rst;Test ;45445;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:11:54;rst;Test ;47206;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:11:55;rst;Test ;48967;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:11:57;rst;Test ;50728;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:11:59;rst;Test ;52490;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:01;rst;Test ;54252;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:02;rst;Test ;56013;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:04;rst;Test ;57775;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:06;rst;Test ;59536;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:08;rst;Test ;61297;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:09;rst;Test ;63058;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:11;rst;Test ;64820;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:13;rst;Test ;66581;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:15;rst;Test ;68343;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:17;rst;Test ;70105;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:18;rst;Test ;71866;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:20;rst;Test ;73627;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:22;rst;Test ;75388;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:24;rst;Test ;77150;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:25;rst;Test ;78911;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:27;rst;Test ;80673;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:29;rst;Test ;82435;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:31;rst;Test ;84196;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:32;rst;Test ;85957;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:34;rst;Test ;87718;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:36;rst;Test ;89480;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:38;rst;Test ;91241;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:39;rst;Test ;93002;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:41;rst;Test ;94765;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:43;rst;Test ;96526;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:45;rst;Test ;98287;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:46;rst;Test ;100048;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:48;rst;Test ;101810;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:50;rst;Test ;103571;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:52;rst;Test ;105332;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:54;rst;Test ;107095;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:55;rst;Test ;108856;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:57;rst;Test ;110617;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:12:59;rst;Test ;112378;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:01;rst;Test ;114140;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:02;rst;Test ;115902;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:04;rst;Test ;117663;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:06;rst;Test ;119425;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:08;rst;Test ;121186;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:09;rst;Test ;122947;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:11;rst;Test ;124708;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:13;rst;Test ;126471;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:15;rst;Test ;128232;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:16;rst;Test ;129993;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:18;rst;Test ;131755;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:20;rst;Test ;133516;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:22;rst;Test ;135277;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:23;rst;Test ;137039;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:25;rst;Test ;138801;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:27;rst;Test ;140562;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:29;rst;Test ;142323;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:31;rst;Test ;144084;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:32;rst;Test ;145846;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:34;rst;Test ;147608;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:36;rst;Test ;149369;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:38;rst;Test ;151131;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:39;rst;Test ;152892;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:41;rst;Test ;154653;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:43;rst;Test ;156414;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:45;rst;Test ;158177;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:46;rst;Test ;159938;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:48;rst;Test ;161699;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:50;rst;Test ;163461;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:52;rst;Test ;165222;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:53;rst;Test ;166984;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:55;rst;Test ;168745;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:57;rst;Test ;170507;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:13:59;rst;Test ;172268;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:00;rst;Test ;174029;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:02;rst;Test ;175791;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:04;rst;Test ;177553;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:06;rst;Test ;179314;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:08;rst;Test ;181075;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:09;rst;Test ;182837;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:11;rst;Test ;184598;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:13;rst;Test ;186359;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:15;rst;Test ;188122;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:16;rst;Test ;189883;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:18;rst;Test ;191644;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:20;rst;Test ;193405;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:22;rst;Test ;195167;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:23;rst;Test ;196929;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:25;rst;Test ;198690;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:27;rst;Test ;200452;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:29;rst;Test ;202213;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:30;rst;Test ;203974;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:32;rst;Test ;205735;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:34;rst;Test ;207498;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:36;rst;Test ;209259;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:37;rst;Test ;211020;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:39;rst;Test ;212782;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:41;rst;Test ;214543;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:43;rst;Test ;216304;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:45;rst;Test ;218066;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:46;rst;Test ;219828;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:48;rst;Test ;221589;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
2022/07/24 11:14:50;rst;Test ;223350;10;11;15;13;12;14;16;500;600;n/a;1000;1500;4390
